"SURVEY","Sub_catchment_index","SITE","JULIAN_DAY","WETTED_AREA","METHOD","d_0","AVG_LENGTH_0","TOT_COUNT_0","d_1","AVG_LENGTH_1","TOT_COUNT_1","d_2","AVG_LENGTH_2","TOT_COUNT_2"
2000,"LMR","51",214,150,"Single pass",1.018,48.5,44,0.792,89.7,39,0.058,124.8,5
2000,"LMR","52",214,132.1,"Calibration",2.019,48.2,229,0.167,98.8,20,0.002,NA,NA
2000,"LMR","53",194,113.2,"Calibration",1.838,37.8,187,0.042,90.6,5,0.002,NA,NA
2000,"LMR","55",214,164.1,"Single pass",0.201,47.9,9,0.023,102,1,0.004,NA,NA
2000,"LMR","85",251,150,"Single pass",0.193,47.1,10,0.014,NA,NA,0.004,NA,NA
2000,"UPS","14",244,150,"Single pass",0.764,48.3,32,0.171,83.3,9,0.016,120,1
2000,"UPS","15",263,150,"Single pass",0.915,50.2,44,0.028,78,1,0.007,NA,NA
2000,"UPS","16",258,150,"Single pass",0.894,49.1,48,0.312,78.8,19,0.013,111,1
2000,"UPS","17",263,150,"Single pass",1.013,50.3,53,0.122,87.6,8,0.013,110,1
2000,"UPS","18",263,150,"Single pass",0.936,47,47,0.341,81.7,19,0.024,114,2
2000,"UPS","21",265,150,"Single pass",1.35,49.2,67,0.466,84.9,25,0.024,123,2
2000,"UPS","22",258,150,"Single pass",1.855,52.2,93,0.493,84.9,28,0.102,115.1,7
2000,"UPS","23",249,150,"Single pass",1.978,49.3,100,0.989,84.6,52,0.077,118,6
2000,"UPS","24",258,150,"Single pass",1.725,52.2,76,0.633,88,30,0.026,121.5,2
2000,"UPS","25",207,132,"Single pass",0.602,37.9,25,0.101,81,6,0.007,NA,NA
2000,"UPS","26",207,177.6,"Single pass",0.023,NA,NA,0.027,89,1,0.007,NA,NA
2000,"UPS","60",263,152.5,"Single pass",2.963,50.9,171,0.456,86.2,31,0.052,121.6,5
2000,"UPS","61",258,198,"Single pass",1.25,52.1,59,0.809,88,38,0.163,123.6,9
2000,"UPS","62",264,105,"Single pass",0.851,46.2,50,0.289,81.4,19,0.179,121.1,11
2000,"UPS","64",264,202,"Single pass",0.02,NA,NA,0.237,101,14,0.089,116.5,6
2000,"UPS","65",271,150,"Single pass",2.323,53.7,106,0.401,84.6,21,0.071,118.4,5
2000,"UPS","66",249,150,"Single pass",1.241,49.1,71,0.522,83.4,33,0.041,114.5,4
2000,"UPS","67",243,157.3,"Single pass",0.265,55.1,12,0.058,81.3,3,0.028,114,2
2000,"UPS","68",243,200.3,"Single pass",0.792,51.3,36,0.068,91.5,4,0.015,131,1
2000,"UPS","70",249,164,"Single pass",1.315,50.7,69,1.564,83.6,75,0.061,119,5
2000,"OTH","56",264,152,"Single pass",0.008,NA,NA,0.382,94.9,19,0.096,124.2,5
2000,"OTH","9",264,211.9,"Single pass",0.201,69.3,13,0.16,93.7,10,0.154,126.2,8
2001,"RES","1",239,150,"Single pass",0.165,51.2,13,0.288,88.6,23,0.003,NA,NA
2001,"RES","11",207,150,"Single pass",0.285,45.5,15,0.195,80.4,13,0.008,110,1
2001,"RES","12",207,167.4,"Single pass",0.013,NA,NA,0.021,76,1,0.014,118,2
2001,"RES","2",239,161,"Single pass",0.549,57.5,36,0.019,68,1,0.003,NA,NA
2001,"RES","3",235,150,"Single pass",0.589,50.8,40,0.261,82,21,0.012,118,2
2001,"RES","4",239,150,"Single pass",0.206,48.4,16,0.696,79.8,48,0.019,115,3
2001,"RES","5",235,117.3,"Calibration",0.49,48.2,58,0.268,82.1,32,0.037,120.2,5
2001,"RES","57",221,150,"Single pass",0.086,48.6,5,0.541,81.2,30,0.072,123.3,6
2001,"RES","58",221,272.8,"Single pass",0.013,NA,NA,0.082,87.6,7,0.003,NA,NA
2001,"RES","6",232,150,"Single pass",0.426,51.9,25,0.021,83,1,0.003,NA,NA
2001,"RES","7",241,150,"Single pass",0.683,50.2,51,0.753,81.8,55,0.018,111.3,3
2001,"RES","8",214,150,"Single pass",0.275,39.6,20,0.376,75.3,30,0.003,NA,NA
2001,"RES","FB",270,150,"Single pass",0.482,52.2,31,0.399,77.6,25,0.024,113,3
2001,"KED","28",213,150,"Single pass",1.646,37.1,78,0.23,76.6,16,0.004,NA,NA
2001,"KED","29",221,131.1,"Calibration",1.085,46.4,133,0.439,75.3,58,0.036,116.8,6
2001,"KED","30",213,116.8,"Calibration",0.981,40.2,116,0.124,71.1,14,0.003,NA,NA
2001,"KED","32",206,150,"Single pass",0.015,NA,NA,0.232,93.2,13,0.034,131.3,3
2001,"KED","34",206,150,"Single pass",0.014,NA,NA,0.024,89,1,0.005,NA,NA
2001,"KED","36",213,285.7,"Single pass",0.011,NA,NA,0.11,84.6,10,0.008,130,1
2001,"KED","37",205,140,"Single pass",0.014,NA,NA,0.015,NA,NA,0.011,120,1
2001,"KED","38",211,150,"Single pass",0.569,46.2,28,0.215,82.7,14,0.01,115,1
2001,"KED","39",211,126.9,"Calibration",0.849,45.9,100,0.433,79.4,52,0.091,116.5,10
2001,"KED","40",212,187.4,"Calibration",0.117,45.7,19,0.136,82.2,27,0.024,116.4,5
2001,"KED","41",212,156.9,"Calibration",1.382,37.6,190,0.177,83.1,23,0.024,118,4
2001,"KED","42",205,122.8,"Calibration",0.007,NA,NA,0.039,85.5,4,0.026,125.8,4
2001,"KED","76",225,150,"Single pass",1.221,55.2,60,0.846,93.1,45,0.01,113,1
2001,"KED","77",225,150,"Single pass",0.368,54.7,21,0.467,85.4,28,0.016,114,2
2001,"KED","79",225,184.2,"Single pass",0.012,NA,NA,0.032,88.5,2,0.027,132.7,3
2001,"KED","80",205,150,"Single pass",0.373,37.8,16,0.221,81,12,0.021,113.5,2
2001,"KED","81",197,150,"Single pass",0.023,51,1,0.116,79.2,9,0.039,122.8,4
2001,"KED","82",205,150,"Single pass",0.044,35.5,2,0.256,81.4,14,0.005,NA,NA
2001,"KED","W",219,150,"Single pass",0.801,47.5,40,0.339,81.2,21,0.009,120,1
2001,"LMR","43",220,150,"Single pass",1.445,49.4,96,0.106,78.2,11,0.002,NA,NA
2001,"LMR","44",214,150,"Single pass",1.372,42.3,96,0.267,74,26,0.002,NA,NA
2001,"LMR","45",207,150,"Single pass",0.823,44.4,41,0.197,80.2,14,0.007,121,1
2001,"LMR","46",207,150,"Single pass",1.344,43.5,70,0.475,79.7,32,0.012,119.5,2
2001,"LMR","47",207,150,"Single pass",0.354,42.7,18,0.031,80,2,0.003,NA,NA
2001,"LMR","49",220,174.9,"Calibration",0.006,NA,NA,0.123,97.5,23,0.06,122.1,11
2001,"LMR","50",220,150,"Single pass",0.345,48.4,25,0.429,75.9,34,0.002,NA,NA
2001,"LMR","51",219,150,"Single pass",1.159,48,56,0.432,88.1,26,0.124,119.7,9
2001,"LMR","52",219,129.5,"Calibration",0.208,52.6,23,0.113,91.2,16,0.016,128.7,3
2001,"LMR","53",206,99.8,"Calibration",0.042,48.8,4,0.19,85.5,19,0.008,124,1
2001,"LMR","55",206,183.3,"Single pass",0.016,NA,NA,0.033,96,2,0.003,NA,NA
2001,"LMR","85",214,150,"Single pass",0.104,41.9,8,0.023,83.5,2,0.003,NA,NA
2001,"UPS","14",232,124.2,"Calibration",0.25,50,31,0.113,78.6,15,0.002,NA,NA
2001,"UPS","16",234,150,"Single pass",0.194,44.2,17,0.31,75.2,27,0.003,NA,NA
2001,"UPS","17",228,161,"Single pass",0.151,46,10,0.27,80.2,18,0.008,116,1
2001,"UPS","17A",228,119.8,"Calibration",0.048,45.6,5,0.054,90.3,7,0.005,118,1
2001,"UPS","18",234,150,"Single pass",0.097,44.7,7,0.227,80.8,16,0.023,114,3
2001,"UPS","21",241,150,"Single pass",1.429,45,96,0.433,72,34,0.006,150,1
2001,"UPS","22",227,150,"Single pass",0.899,45,63,0.612,77.1,47,0.003,NA,NA
2001,"UPS","23",240,150,"Single pass",0.017,57,1,0.986,82.5,62,0.115,118.2,10
2001,"UPS","24",226,221.4,"Calibration",0.103,48.8,18,0.505,79.4,98,0.025,116,6
2001,"UPS","25",226,132,"Single pass",0.011,NA,NA,0.258,78.6,15,0.041,112.2,4
2001,"UPS","26",226,134.5,"Single pass",0.011,NA,NA,0.224,79.2,14,0.004,NA,NA
2001,"UPS","60",234,158.5,"Single pass",3.086,46.6,232,0.43,81.1,42,0.003,NA,NA
2001,"UPS","61",234,150,"Single pass",0.716,46.5,39,0.512,79,30,0.015,119,2
2001,"UPS","62",239,150,"Single pass",1.095,48.5,98,0.516,75.9,51,0.02,113,4
2001,"UPS","64",239,196.2,"Single pass",0.009,NA,NA,0.058,90.8,5,0.117,122.8,10
2001,"UPS","65",227,121.4,"Calibration",1.47,46.2,168,0.193,76.2,24,0.002,NA,NA
2001,"UPS","67",227,152.1,"Single pass",0.01,NA,NA,0.056,79.5,4,0.003,NA,NA
2001,"UPS","68",227,150,"Single pass",0.009,NA,NA,0.275,83.9,19,0.003,NA,NA
2001,"UPS","70",240,169.5,"Single pass",0.027,56,2,0.709,87.1,45,0.087,115.6,8
2001,"UPS","SB",241,203.6,"Single pass",0.009,NA,NA,0.1,84.4,9,0.019,116.7,3
2001,"PAT","P1",267,150,"Single pass",0.926,58.3,46,0.436,90.4,22,0.032,133,2
2001,"PAT","P2",267,144,"Single pass",0.443,53.6,26,0.471,86.7,26,0.042,124.7,3
2001,"PAT","P3",267,150,"Single pass",0.698,57.2,39,1.107,88,53,0.057,119,4
2001,"PAT","P4",267,150,"Single pass",1.06,53.7,57,0.628,84.3,33,0.114,120.7,7
2001,"PAT","PE1",260,150,"Single pass",0.016,NA,NA,0.052,92,3,0.017,138,1
2001,"PAT","PO1",260,150,"Single pass",0.212,57.1,13,0.674,85.3,35,0.599,128.8,23
2001,"PAT","PO2",267,150,"Single pass",0.7,59.3,46,0.719,87.6,43,0.094,120.1,7
2001,"MAT","A1",253,150,"Single pass",0.026,51,1,0.111,91.7,7,0.051,130.2,4
2001,"MAT","A2",255,150,"Single pass",0.321,53.5,20,0.602,84,34,0.349,125.2,17
2001,"MAT","C1",254,150,"Single pass",0.121,50.9,8,0.145,88.4,10,0.033,112.3,3
2001,"MAT","C2",255,150,"Single pass",0.326,50.7,18,0.716,80.5,35,0.052,118.8,4
2001,"MAT","H1",260,167.5,"Single pass",0.015,NA,NA,0.036,67,2,0.014,112,1
2001,"MAT","H2",260,150,"Single pass",0.015,NA,NA,0.368,77.6,20,0.247,128.4,12
2001,"MAT","H3",260,150,"Single pass",0.014,NA,NA,0.324,69.4,19,0.013,117,1
2001,"MAT","M1",247,150,"Single pass",1.061,50.4,63,0.265,83.2,19,0.011,119,1
2001,"MAT","M10",248,150,"Single pass",0.883,57.7,48,0.478,94.5,28,0.032,115.3,3
2001,"MAT","M11",248,150,"Single pass",0.374,57.6,24,0.032,96.5,2,0.006,NA,NA
2001,"MAT","M12",242,128.4,"Calibration",0.777,55.3,94,0.329,92,38,0.003,NA,NA
2001,"MAT","M13",249,150,"Single pass",0.601,56.8,36,0.285,94.5,19,0.057,119.4,5
2001,"MAT","M14",249,150,"Single pass",1.46,58.3,75,0.903,88.6,47,0.417,125.6,19
2001,"MAT","M15",249,150,"Single pass",0.324,56.7,21,0.811,90.6,46,0.247,128.4,14
2001,"MAT","M16",249,150,"Single pass",0.118,53.4,8,0.032,93.5,2,0.006,NA,NA
2001,"MAT","M19",249,150,"Single pass",0.75,52.7,52,0.175,86.4,15,0.005,NA,NA
2001,"MAT","M2",247,150,"Single pass",0.2,58.4,16,0.086,91.8,8,0.017,115.5,2
2001,"MAT","M3",247,150,"Single pass",0.72,52,42,0.356,91.9,23,0.031,128,3
2001,"MAT","M32",249,150,"Single pass",1.435,59.6,82,0.299,91.3,21,0.011,116,1
2001,"MAT","M4",248,150,"Single pass",0.935,55.7,47,0.19,92.6,12,0.023,130,2
2001,"MAT","M5",248,150,"Single pass",0.626,57.3,37,0.397,93.3,25,0.006,NA,NA
2001,"MAT","M6",248,150,"Single pass",0.913,57.3,57,0.495,95.3,33,0.1,123.8,8
2001,"MAT","M7",248,150,"Single pass",0.7,58.4,38,0.385,99.7,23,0.146,128.2,9
2001,"MAT","M8",248,150,"Single pass",0.519,57.2,31,0.662,91.7,38,0.076,125.3,6
2001,"MAT","M9",248,150,"Single pass",0.814,61.2,46,0.646,96.5,37,0.075,123.8,6
2001,"MAT","ME1",255,160,"Single pass",0.014,NA,NA,0.016,NA,NA,0.006,NA,NA
2001,"MAT","MK1",255,150,"Single pass",0.178,54.6,11,0.242,92.1,15,0.013,133,1
2001,"MAT","NH1",260,150,"Single pass",0.013,NA,NA,0.034,94,2,0.012,123,1
2001,"OTH","56",232,158.1,"Single pass",0,NA,NA,0.017,98.5,2,0.056,121,6
2001,"OTH","9",232,144.3,"Single pass",0,NA,NA,0.079,94.8,8,0.01,115,1
2002,"RES","1",246,150,"Single pass",0.417,56.8,26,0.435,90.8,28,0.027,124.3,3
2002,"RES","11",197,150,"Single pass",0.057,37,3,0.063,82,5,0.01,113,1
2002,"RES","12",227,141.1,"Single pass",0.014,NA,NA,0.038,98,3,0.005,NA,NA
2002,"RES","2",213,160,"Single pass",0.447,48,24,0.012,NA,NA,0.005,NA,NA
2002,"RES","3",246,150,"Single pass",0.495,54.4,28,0.054,92,4,0.005,NA,NA
2002,"RES","4",246,150,"Single pass",0.36,51.5,22,0.491,85,30,0.054,117.6,5
2002,"RES","5",211,126.9,"Calibration",0.88,48,93,0.146,92.2,17,0.003,NA,NA
2002,"RES","57",232,114.4,"Calibration",0.339,53.2,40,0.188,89,22,0.07,120.5,10
2002,"RES","58",232,268.3,"Single pass",0.014,NA,NA,0.096,85.8,8,0.038,124.5,4
2002,"RES","6",211,150,"Single pass",1.038,46.6,54,0.019,80,1,0.004,NA,NA
2002,"RES","7",239,150,"Single pass",1.092,50.2,56,1.091,84.6,55,0.136,116.7,9
2002,"RES","8",259,150,"Single pass",1.377,49.8,76,0.212,82.9,15,0.005,NA,NA
2002,"RES","CORB",262,160,"Single pass",0.016,NA,NA,0.142,91.3,9,0.155,127.9,9
2002,"RES","FB",213,150,"Single pass",0.953,48.1,63,0.216,86.2,20,0.014,109,2
2002,"RES","TB",261,160,"Single pass",0.816,49,45,0.16,85.6,11,0.01,110,1
2002,"RES","WB",262,150,"Single pass",1.67,52,96,0.481,86,31,0.118,114.3,9
2002,"KED","28",226,150,"Single pass",1.307,44.9,62,0.065,83.8,5,0.007,NA,NA
2002,"KED","29",231,130.2,"Calibration",1.223,47.4,162,0.592,82.1,74,0.026,117.2,4
2002,"KED","30",232,135.7,"Calibration",1.129,47.8,139,0.217,81.3,29,0.019,120,3
2002,"KED","32",196,150,"Single pass",0.682,36.4,35,0.124,91.2,10,0.092,122.6,7
2002,"KED","34",196,150,"Single pass",0.225,33.5,12,0.012,NA,NA,0.013,130,1
2002,"KED","36",231,267.9,"Single pass",0.012,NA,NA,0.305,92.6,23,0.175,121.2,12
2002,"KED","37",231,342.1,"Single pass",0.012,NA,NA,0.016,105,1,0.01,123,1
2002,"KED","38",226,150,"Single pass",0.479,46.8,28,0.339,82.7,23,0.111,121.4,8
2002,"KED","39",226,124.6,"Calibration",1.194,46.9,138,0.558,87.6,67,0.231,121.1,27
2002,"KED","40",225,180.9,"Calibration",0.074,48.4,13,0.243,83.9,38,0.044,121,7
2002,"KED","41",225,104.7,"Calibration",0.662,46.2,69,0.136,87.4,15,0.008,115,1
2002,"KED","42",224,117,"Calibration",0.007,NA,NA,0.006,NA,NA,0.004,NA,NA
2002,"KED","76",238,150,"Single pass",0.708,57.9,34,0.537,94.5,28,0.052,120,4
2002,"KED","77",238,150,"Single pass",2.398,52.8,120,0.128,99,10,0.309,123.2,16
2002,"KED","78",238,207.1,"Single pass",0.475,56.1,27,0.103,97.5,8,0.098,119.9,7
2002,"KED","79",238,167.3,"Single pass",0.038,64.5,2,0.012,NA,NA,0.035,147,3
2002,"KED","80",224,150,"Single pass",0.294,43.9,14,0.126,80.9,8,0.007,NA,NA
2002,"KED","81",224,233,"Single pass",0.503,44.4,27,0.012,NA,NA,0.021,126,2
2002,"KED","82",197,142.5,"Single pass",0.016,NA,NA,0.391,79.3,23,0.013,125,1
2002,"KED","W",224,150,"Single pass",0.303,49.8,15,0.48,80.8,25,0.014,120,1
2002,"LMR","43",259,150,"Single pass",3.237,49.6,285,0.415,86.2,45,0.026,116.4,5
2002,"LMR","44",234,150,"Single pass",1.821,45.4,121,0.629,81.8,49,0.027,116,4
2002,"LMR","45",233,150,"Single pass",1.825,54.5,88,0.049,89,4,0.004,NA,NA
2002,"LMR","46",233,150,"Single pass",0.971,56.8,55,0.307,90.4,22,0.008,135,1
2002,"LMR","47",233,150,"Single pass",1.251,54.1,57,0.042,89,3,0.009,104,1
2002,"LMR","49",233,342.7,"Single pass",0.016,NA,NA,0.04,99,4,0.083,123,8
2002,"LMR","50",233,150,"Single pass",0.532,52.3,30,0.403,80.2,26,0.008,116,1
2002,"LMR","51",196,150,"Single pass",0.141,34.6,8,1.084,81.4,60,0.05,123.6,5
2002,"LMR","52",218,134,"Calibration",2.436,43.7,299,0.055,98,7,0.002,NA,NA
2002,"LMR","53",218,102.4,"Calibration",0.625,42.6,65,0.019,93,2,0.023,130,3
2002,"LMR","55",197,166.5,"Single pass",0.155,33.9,8,0.011,NA,NA,0.004,NA,NA
2002,"LMR","85",234,150,"Single pass",0.594,44.1,34,0.018,90,1,0.004,NA,NA
2002,"UPS","14",206,133.8,"Calibration",0.424,44.6,50,0.125,83.3,15,0.008,112,1
2002,"UPS","15",260,150,"Single pass",1.602,52.3,74,0.044,88,3,0.004,NA,NA
2002,"UPS","16",212,150,"Single pass",0.412,40.9,24,0.275,81.2,20,0.003,NA,NA
2002,"UPS","17",199,150,"Single pass",1.217,37.7,53,0.172,80.9,12,0.009,115,1
2002,"UPS","17A",199,132.6,"Calibration",0.317,37.8,38,0.006,NA,NA,0.002,NA,NA
2002,"UPS","18",199,150,"Single pass",0.16,37.4,9,0.103,86.4,8,0.016,121,2
2002,"UPS","21",239,150,"Single pass",1.425,48.3,76,0.271,80.5,19,0.008,112,1
2002,"UPS","22",212,150,"Single pass",1.45,38.9,67,0.815,74.5,44,0.008,113,1
2002,"UPS","23",212,150,"Single pass",0.012,NA,NA,0.063,99.8,5,0.29,119.1,15
2002,"UPS","24",205,173.3,"Calibration",0.005,NA,NA,0.191,92.4,30,0.014,118,3
2002,"UPS","25",205,160,"Single pass",0.012,NA,NA,0.112,88.6,9,0.051,116.8,5
2002,"UPS","26",205,163.8,"Single pass",0.012,NA,NA,0.038,89.3,3,0.016,114,2
2002,"UPS","60",240,150,"Single pass",3.978,49.4,238,0.439,87,35,0.007,115,1
2002,"UPS","61",212,150,"Single pass",1.307,40.9,60,0.039,70,3,0.004,NA,NA
2002,"UPS","62",206,150,"Single pass",0.714,41.2,44,0.015,83,1,0.003,NA,NA
2002,"UPS","64",206,180,"Single pass",0.021,56,1,0.017,91,1,0.064,129.8,6
2002,"UPS","65",198,124.5,"Calibration",1.962,34.2,220,0.197,72.8,21,0.002,NA,NA
2002,"UPS","67",198,155,"Single pass",0.012,NA,NA,0.066,77.2,6,0.003,NA,NA
2002,"UPS","68",198,167.5,"Single pass",0.012,NA,NA,0.068,81.3,6,0.008,113,1
2002,"UPS","70",212,170,"Single pass",0.012,NA,NA,0.063,99,5,0.362,117.4,17
2002,"UPS","PB",260,150,"Single pass",0.011,NA,NA,0.062,90.4,5,0.025,116,3
2002,"UPS","SB",239,222.9,"Single pass",0.01,NA,NA,0.25,86.1,19,0.003,NA,NA
2002,"PAT","P1",255,160,"Single pass",0.802,58.3,38,0.216,94.8,12,0.189,127,9
2002,"PAT","P2",255,160,"Single pass",0.846,50.3,44,0.284,82.5,17,0.02,115,1
2002,"PAT","P3",255,150,"Single pass",1.587,52,66,0.445,87.9,21,0.054,123.7,3
2002,"PAT","P4",255,150,"Single pass",2.118,50.7,102,0.805,85.3,41,0.14,121.9,8
2002,"PAT","PE1",253,136,"Single pass",0.017,NA,NA,0.016,NA,NA,0.019,145,1
2002,"PAT","PO1",253,150,"Single pass",0.628,57.3,33,0.637,86.4,33,0.479,127.8,19
2002,"PAT","PO2",255,150,"Single pass",0.893,61.3,42,0.603,93.3,29,0.189,122.2,9
2002,"MAT","A1",252,150,"Single pass",0.016,NA,NA,0.099,84.1,7,0.141,123.2,8
2002,"MAT","A2",246,150,"Single pass",0.38,50.3,21,0.663,86.7,35,0.7,121.7,25
2002,"MAT","C1",252,150,"Single pass",0.477,47.4,29,0.918,83.9,50,0.219,125.5,12
2002,"MAT","C2",252,150,"Single pass",1.252,50.6,65,0.834,83.8,44,0.156,115,9
2002,"MAT","H1",253,172.1,"Single pass",0.171,62.3,9,0.025,104,1,0.09,132,5
2002,"MAT","H2",253,150,"Single pass",0.068,61.2,4,0.081,79.2,6,0.188,136.2,10
2002,"MAT","H3",253,150,"Single pass",2.966,54.5,131,0.014,NA,NA,0.01,NA,NA
2002,"MAT","M1",241,150,"Single pass",1.938,50.6,122,0.305,96.7,25,0.021,129,2
2002,"MAT","M12",213,120.8,"Calibration",0.334,46.5,39,0.118,90.6,14,0.027,131.3,3
2002,"MAT","M19",241,160,"Single pass",0.621,55,40,0.214,90.5,17,0.108,121.8,8
2002,"MAT","M33",241,150,"Single pass",2.458,59.4,150,0.441,96.6,34,0.081,124.4,7
2002,"MAT","M9",241,150,"Single pass",0.722,57.8,38,0.638,98.1,35,0.294,125.6,14
2002,"MAT","ME1",252,150,"Single pass",0.016,NA,NA,0.013,NA,NA,0.01,NA,NA
2002,"MAT","MK1",252,150,"Single pass",0.173,49,9,0.065,94,4,0.069,130.2,4
2002,"MAT","NH1",253,170,"Single pass",0.263,56.5,15,0.014,NA,NA,0.018,115,1
2002,"OTH","56",210,133.5,"Single pass",0.047,57.8,4,0.046,81.6,5,0.019,118,2
2002,"OTH","9",246,175.2,"Single pass",0.004,NA,NA,0.012,102,1,0.032,118,3
2003,"RES","1",251,150,"Single pass",0.078,52.7,6,0.466,82.8,30,0.011,129,1
2003,"RES","11",196,150,"Single pass",0.013,NA,NA,0.058,75.8,4,0.006,NA,NA
2003,"RES","12",196,129.5,"Single pass",0.013,NA,NA,0.015,NA,NA,0.013,124,1
2003,"RES","2",251,150,"Single pass",0.926,54,52,0.014,NA,NA,0.006,NA,NA
2003,"RES","3",240,150,"Single pass",0.284,49.1,17,0.213,76.4,14,0.032,109.7,3
2003,"RES","4",240,150,"Single pass",0.137,50.6,10,0.244,78.1,18,0.018,120.5,2
2003,"RES","5",251,131.3,"Calibration",0.366,49.5,48,0.453,78.7,56,0.08,118,11
2003,"RES","57",209,121,"Calibration",0.019,44,2,0.488,79.5,59,0.071,114.4,9
2003,"RES","58",209,302.7,"Single pass",0.011,NA,NA,0.079,81.4,7,0.153,113.8,11
2003,"RES","6",232,150,"Single pass",0.305,48,22,0.088,76.5,8,0.005,NA,NA
2003,"RES","7",237,150,"Single pass",0.38,49.4,21,0.739,76.6,38,0.033,109,3
2003,"RES","8",253,150,"Single pass",0.806,45.4,47,0.494,74.6,30,0.056,108.6,5
2003,"RES","FB",251,150,"Single pass",0.816,49.9,52,0.566,76.1,37,0.026,114,3
2003,"RES","TB",237,150,"Single pass",0.892,46.4,57,0.125,80.4,11,0.01,126,1
2003,"RES","WB",237,322.4,"Single pass",0.01,NA,NA,0.409,78.5,30,0.074,122,7
2003,"KED","28",230,150,"Single pass",0.653,45.6,30,0.211,73.6,12,0.007,NA,NA
2003,"KED","29",210,127.2,"Calibration",0.722,46.8,86,0.466,76.2,58,0.01,116.5,2
2003,"KED","30",210,123.2,"Calibration",0.619,41.4,73,0.212,73.3,26,0.01,114,1
2003,"KED","32",209,150,"Single pass",0.012,NA,NA,0.372,91.5,23,0.02,131.5,2
2003,"KED","34",195,254.2,"Single pass",0.011,NA,NA,0.048,86.2,4,0.005,NA,NA
2003,"KED","36",230,307.2,"Single pass",0.01,NA,NA,0.152,84.9,13,0.037,126.5,4
2003,"KED","37",230,344.2,"Single pass",0.01,NA,NA,0.013,NA,NA,0.005,NA,NA
2003,"KED","38",253,150,"Single pass",0.962,48.8,52,0.424,79.8,25,0.239,111.4,13
2003,"KED","39",198,116.6,"Calibration",0.224,38.8,27,0.852,78.4,97,0.123,117.3,13
2003,"KED","40",246,176.8,"Calibration",0.303,49.1,53,0.176,80.8,30,0.095,111.2,16
2003,"KED","41",246,113.9,"Calibration",0.512,46.2,57,0.16,79.9,22,0.035,119.5,4
2003,"KED","42",196,114.9,"Calibration",0.042,41,4,0.022,80,2,0.033,114.8,5
2003,"KED","80",197,150,"Single pass",0.714,33.9,36,0.195,69.5,14,0.02,128,2
2003,"KED","81",197,216.3,"Single pass",0.011,NA,NA,0.231,80.1,17,0.041,113.5,4
2003,"KED","82",197,153,"Single pass",0.012,NA,NA,0.277,77.6,18,0.012,124,1
2003,"KED","W",209,150,"Single pass",1.094,42.4,51,1.011,80.3,51,0.083,115.5,6
2003,"LMR","43",231,150,"Single pass",0.76,47.9,50,0.251,78.7,21,0.012,105.5,2
2003,"LMR","45",252,150,"Single pass",0.256,56.6,14,0.021,86,1,0.004,NA,NA
2003,"LMR","46",252,150,"Single pass",1.049,56.5,64,0.271,91.2,20,0.043,115.8,5
2003,"LMR","47",252,150,"Single pass",0.099,53.7,6,0.045,84.3,3,0.003,NA,NA
2003,"LMR","49",231,254.1,"Single pass",0.009,NA,NA,0.026,96,2,0.007,124,1
2003,"LMR","50",252,150,"Single pass",0.01,NA,NA,0.442,80.6,25,0.014,109,2
2003,"LMR","51",196,150,"Single pass",0.479,35.4,27,0.498,84.5,33,0.032,118.8,4
2003,"LMR","52",196,126,"Calibration",0.005,NA,NA,0.259,88.2,31,0.02,121.7,3
2003,"LMR","53",195,118.7,"Calibration",0.02,46.7,3,0.127,89.3,14,0.005,104,1
2003,"LMR","55",195,194.2,"Single pass",0.01,NA,NA,0.026,88.5,2,0.003,NA,NA
2003,"LMR","85",231,150,"Single pass",0.492,40,34,0.009,NA,NA,0.003,NA,NA
2003,"UPS","14",238,142.2,"Calibration",0.227,49,29,0.216,72.4,28,0.014,107,2
2003,"UPS","15",254,150,"Single pass",0.513,51.2,26,0.032,77,2,0.004,NA,NA
2003,"UPS","16",232,150,"Single pass",0.06,42.5,4,0.068,67.2,5,0.004,NA,NA
2003,"UPS","17",232,150,"Single pass",0.399,45.8,21,0.069,75.2,5,0.009,101,1
2003,"UPS","17A",245,118,"Calibration",0.333,48.3,41,0.033,78,4,0.002,NA,NA
2003,"UPS","18",232,150,"Single pass",0.438,45.3,27,0.082,73,7,0.003,NA,NA
2003,"UPS","21",224,150,"Single pass",0.096,44.8,6,0.257,78,16,0.008,112,1
2003,"UPS","22",212,150,"Single pass",0.248,41.2,15,1.232,68.7,65,0.015,107,2
2003,"UPS","23",202,150,"Single pass",0.01,NA,NA,0.098,87.6,8,0.049,128.4,5
2003,"UPS","24",211,185.9,"Calibration",0.004,NA,NA,0.214,81.3,35,0.124,116,21
2003,"UPS","25",211,152.4,"Single pass",0.008,NA,NA,0.135,81,12,0.032,112.8,4
2003,"UPS","26",211,158.6,"Single pass",0.009,NA,NA,0.011,NA,NA,0.014,128.5,2
2003,"UPS","60",245,150.5,"Single pass",1.336,44.5,87,0.435,81.4,33,0.051,118.5,6
2003,"UPS","61",204,150,"Single pass",0.723,37.9,35,0.09,71.4,7,0.004,NA,NA
2003,"UPS","62",239,150,"Single pass",0.711,47.2,49,0.48,73.1,36,0.051,108.7,6
2003,"UPS","64",225,236.3,"Single pass",0.008,NA,NA,0.044,90.5,4,0.014,107.5,2
2003,"UPS","65",212,121.5,"Calibration",1.329,39.3,161,0.296,72,34,0.005,112,1
